Workbook,Worksheet,Cell,ParameterName,DisplayedValue,RawValue,Formula,DataType,Units,Comment,ValidationRule,FormulaError,NamedRange,ExternalLink
Calc_10006_023.xls,Data,$B$8,FH_2_MID,36.25,36.25,36.25,Number,ul,Middle Coil Fin Height (Always 2nd Coil in Stack),,,FH_2_MID,No
Calc_10006_023.xls,Data,$B$9,FH_3_TOP,36.25,36.25,36.25,Number,ul,Top Coil Fin Height (Always 3nd Coil in Stack),,,FH_3_TOP,No
Calc_10006_023.xls,Data,$B$10,CoilFinLength,166,166.0,166,Number,in,FIN LENGTHS OF ALL COILS IN BANK ARE THE SAME,,,CoilFinLength,No
Calc_10006_023.xls,Data,$B$11,CoilRowsDeep,8,8.0,8,Number,ul,"1,2,3,4,5,6,8,10,12","1, 2, 3, 4, 5, 6, 8, 10, 12",,CoilRowsDeep,No
Calc_10006_023.xls,Data,$B$12,MaterialStyle,SST304,SST304,SST304,String,ul,BULKHEAD MATERIAL STYLE,"STL GALV, SST304, SST316L",,MaterialStyle,No
Calc_10006_023.xls,Data,$B$13,CoilSupportMaterial,SST304,SST304,SST304,String,ul,SUPPORT AND DRIP PAN MATERIAL STYLE,"STL GALV, SST304, SST316L",,CoilSupportMaterial,No
Calc_10006_023.xls,Data,$B$14,CoilArrangement,A,A,A,String,ul,"ARRANGEMENT ""A"" OR ""B""","A, B",,CoilArrangement,No
Calc_10006_023.xls,Data,$B$15,CoilHeaderDia,3,3.0,3,Number,ul,"AVAILABLE CONNECTOR SIZES 1.25,  1.5,  2,  2.5,  3,  4","1.25, 1.5, 2, 2.5, 3, 4",,CoilHeaderDia,No
Calc_10006_023.xls,Data,$B$16,MaxBHHoleSpc_X,5.5,5.5,5.5,Number,ul,"Default = 8"" : MIN = 3""",,,MaxBHHoleSpc_X,No
Calc_10006_023.xls,Data,$B$17,MaxBHHoleSpc_Y,5.5,5.5,5.5,Number,ul,"Default = 12"" : MIN = 3""",,,MaxBHHoleSpc_Y,No
Calc_10006_023.xls,Data,$B$18,CoilYOffset,0,0.0,0,Number,ul,"ONLY AVAILABLE FOR HEATING COILS - DEFAULT ""0""",,,CoilYoffset,No
Calc_10006_023.xls,Data,$B$19,DrainPanLength,35.75,35.75,35.75,Number,in,DRAIN PAN LENGTH,,,DrainPanLength,No
Calc_10006_023.xls,Data,$B$20,UpstreamSplit,NO,NO,NO,String,ul,YES = SPLIT ON UPSTREAM SIDE :  NO= NO SPLIT ON UPSTREAM SIDE,"YES, NO",,UpstreamSplit,No
Calc_10006_023.xls,Data,$B$21,BH,12,12.0,12,Number,ul,"4,6,8,10,12","4, 6, 8, 10, 12",,BH,No
Calc_10006_023.xls,Data,$B$22,PanelThickness,2,2.0,2,Number,ul,"2,3,4","2, 3, 4",,PanelThickness,No
Calc_10006_023.xls,Data,$B$23,TopBhdThkO,0.00000,0.0,0,Number,ul,"TOP BULKHEAD THICKNESS OVERRIDE - DEFAULT ""0""",,,TopBhdThkO,No
Calc_10006_023.xls,Data,$B$24,BtmBhdThkO,0.00000,0.0,0,Number,ul,"BOTTOM BULKHEAD THICKNESS OVERRIDE - DEFAULT ""0""",,,BtmBhdThkO,No
Calc_10006_023.xls,Data,$B$25,RhtBhdThkO,0.00000,0.0,0,Number,ul,"RIGHT BULKHEAD THICKNESS OVERRIDE - DEFAULT ""0""",,,RhtBhdThkO,No
Calc_10006_023.xls,Data,$B$26,LftBhdThkO,0.00000,0.0,0,Number,ul,"LEFT BULKHEAD THICKNESS OVERRIDE- DEFAULT ""0""",,,LftBhdThkO,No
Calc_10006_023.xls,Data,$B$27,StiffenerThkO,0.00000,0.0,0,Number,ul,"STIFFENER THICKNESS OVERRIDE - DEFAULT ""0""",,,StiffenerThkO,No
Calc_10006_023.xls,Data,$B$28,StackingDripPanThkO,0.00000,0.0,0,Number,ul,"STACKING RACK DRIP PAN THICKNESS OVERRIDE - DEFAULT ""0""",,,StackingDripPanThkO,No
Calc_10006_023.xls,Data,$B$29,Ladder_Angle_Thk,0.10501,0.10501,0.10501,Number,ul,"""0"" if HC, Ladder _Angle_Thickness - from Drain Pan Model if CC",,,Ladder_Angle_Thk,No
Calc_10006_023.xls,Data,$B$30,WireWay,NONE,NONE,NONE,String,ul,"NONE, LEFT, RIGHT, BOTH",,,WireWay,No
Calc_10006_023.xls,Data,$B$31,WireWayLocation,0,0.0,0,Number,ul,"Valid Wireway Location 3-6"" OR 0 if wireway = NONE",,,WireWayLocation,No
Calc_10006_023.xls,Data,$B$32,UPTURNED_LIP,0.000,0.0,0,Number,ul,Upturned Lip Height,,,UPTURNED_LIP,No
Calc_10006_023.xls,Data,$B$33,Pan_ThkO,0,0.0,0,Number,ul,"set to ""0"" when using defaults",,,Pan_ThkO,No
Calc_10006_023.xls,Channel Loc,$C$6,FLOOR_CHAN_1_Z_LOC,0.750,0.75,='Excel Calcs'!B9-('Excel Calcs'!H6/2),Number,in,Part: 091-30102-458 | Notes: ,,,FLOOR_CHAN_1_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$6,FLOOR_CHAN_1_ARRAY_OFFSET,9.000,9.0,='Excel Calcs'!B4+'Excel Calcs'!E45+'Excel Calcs'!H51,Number,in,Part: 091-30102-458,,,FLOOR_CHAN_1_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$6,FLOOR_CHAN_1_ARRAY_QTY,16.000,16.0,='Excel Calcs'!H52,Number,ul,Part: 091-30102-458,,,FLOOR_CHAN_1_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$6,FLOOR_CHAN_1_ARRAY_SPACING,5.267,5.266666666666667,='Excel Calcs'!H53,Number,in,Part: 091-30102-458,,,FLOOR_CHAN_1_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$7,FLOOR_CHAN_2_Z_LOC,0.000,0.0,"=IF('Excel Calcs'!B135=0,0,'Excel Calcs'!B9-('Excel Calcs'!H6/2))",Number,in,Part: 091-30102-459 | Notes: suppress when not used,,,FLOOR_CHAN_2_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$7,FLOOR_CHAN_2_ARRAY_OFFSET,,None,,Number,in,Part: 091-30102-459,,,FLOOR_CHAN_2_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$7,FLOOR_CHAN_2_ARRAY_QTY,,None,,Number,ul,Part: 091-30102-459,,,FLOOR_CHAN_2_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$7,FLOOR_CHAN_2_ARRAY_SPACING,,None,,Number,in,Part: 091-30102-459,,,FLOOR_CHAN_2_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$8,FLOOR_CHAN_3_Z_LOC,0.750,0.75,"=IF('Excel Calcs'!B136=0,0,'Excel Calcs'!B9-('Excel Calcs'!H6/2))",Number,in,Part: 091-30102-460 | Notes: suppress when not used,,,FLOOR_CHAN_3_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$8,FLOOR_CHAN_3_ARRAY_OFFSET,,None,,Number,in,Part: 091-30102-460,,,FLOOR_CHAN_3_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$8,FLOOR_CHAN_3_ARRAY_QTY,,None,,Number,ul,Part: 091-30102-460,,,FLOOR_CHAN_3_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$8,FLOOR_CHAN_3_ARRAY_SPACING,,None,,Number,in,Part: 091-30102-460,,,FLOOR_CHAN_3_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$9,FLOOR_CHAN_4_Z_LOC,0.750,0.75,='Excel Calcs'!B9-('Excel Calcs'!H6/2),Number,in,Part: 091-30102-461 | Notes: ,,,FLOOR_CHAN_4_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$9,FLOOR_CHAN_4_ARRAY_OFFSET,2.310,2.31,='Excel Calcs'!B4+'Excel Calcs'!E53,Number,in,Part: 091-30102-461,,,FLOOR_CHAN_4_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$9,FLOOR_CHAN_4_ARRAY_QTY,2.000,2.0,='Excel Calcs'!E54,Number,ul,Part: 091-30102-461,,,FLOOR_CHAN_4_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$9,FLOOR_CHAN_4_ARRAY_SPACING,2.690,2.6900000000000004,='Excel Calcs'!E55,Number,in,Part: 091-30102-461,,,FLOOR_CHAN_4_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$10,FLOOR_CHAN_5_Z_LOC,0.750,0.75,='Excel Calcs'!B9-('Excel Calcs'!H6/2),Number,in,Part: 091-30102-462 | Notes: ,,,FLOOR_CHAN_5_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$10,FLOOR_CHAN_5_ARRAY_OFFSET,175.000,175.0,=IW-'Excel Calcs'!B4-'Excel Calcs'!E19-'Excel Calcs'!E21,Number,in,Part: 091-30102-462,,,FLOOR_CHAN_5_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$10,FLOOR_CHAN_5_ARRAY_QTY,2.000,2.0,='Excel Calcs'!E20,Number,ul,Part: 091-30102-462,,,FLOOR_CHAN_5_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$10,FLOOR_CHAN_5_ARRAY_SPACING,1.690,1.6900000000000004,='Excel Calcs'!E21,Number,in,Part: 091-30102-462,,,FLOOR_CHAN_5_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$11,FLOOR_CHAN_6_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,FLOOR_CHAN_6_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$11,FLOOR_CHAN_6_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_6_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$11,FLOOR_CHAN_6_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,FLOOR_CHAN_6_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$11,FLOOR_CHAN_6_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_6_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$12,FLOOR_CHAN_7_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,FLOOR_CHAN_7_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$12,FLOOR_CHAN_7_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_7_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$12,FLOOR_CHAN_7_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,FLOOR_CHAN_7_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$12,FLOOR_CHAN_7_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_7_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$13,FLOOR_CHAN_8_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,FLOOR_CHAN_8_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$13,FLOOR_CHAN_8_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_8_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$13,FLOOR_CHAN_8_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,FLOOR_CHAN_8_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$13,FLOOR_CHAN_8_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_8_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$14,FLOOR_CHAN_9_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,FLOOR_CHAN_9_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$14,FLOOR_CHAN_9_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_9_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$14,FLOOR_CHAN_9_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,FLOOR_CHAN_9_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$14,FLOOR_CHAN_9_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_9_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$15,FLOOR_CHAN_10_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,FLOOR_CHAN_10_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$15,FLOOR_CHAN_10_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_10_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$15,FLOOR_CHAN_10_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,FLOOR_CHAN_10_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$15,FLOOR_CHAN_10_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_10_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$16,FLOOR_CHAN_11_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,FLOOR_CHAN_11_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$16,FLOOR_CHAN_11_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_11_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$16,FLOOR_CHAN_11_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,FLOOR_CHAN_11_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$16,FLOOR_CHAN_11_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_11_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$17,FLOOR_CHAN_12_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,FLOOR_CHAN_12_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$17,FLOOR_CHAN_12_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_12_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$17,FLOOR_CHAN_12_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,FLOOR_CHAN_12_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$17,FLOOR_CHAN_12_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_12_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$18,FLOOR_CHAN_13_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,FLOOR_CHAN_13_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$18,FLOOR_CHAN_13_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_13_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$18,FLOOR_CHAN_13_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,FLOOR_CHAN_13_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$18,FLOOR_CHAN_13_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_13_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$19,FLOOR_CHAN_14_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,FLOOR_CHAN_14_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$19,FLOOR_CHAN_14_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_14_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$19,FLOOR_CHAN_14_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,FLOOR_CHAN_14_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$19,FLOOR_CHAN_14_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_14_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$20,FLOOR_CHAN_15_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,FLOOR_CHAN_15_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$20,FLOOR_CHAN_15_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_15_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$20,FLOOR_CHAN_15_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,FLOOR_CHAN_15_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$20,FLOOR_CHAN_15_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_15_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$21,FLOOR_CHAN_16_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,FLOOR_CHAN_16_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$21,FLOOR_CHAN_16_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_16_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$21,FLOOR_CHAN_16_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,FLOOR_CHAN_16_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$21,FLOOR_CHAN_16_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_16_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$22,FLOOR_CHAN_17_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,FLOOR_CHAN_17_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$22,FLOOR_CHAN_17_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_17_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$22,FLOOR_CHAN_17_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,FLOOR_CHAN_17_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$22,FLOOR_CHAN_17_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_17_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$23,FLOOR_CHAN_18_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,FLOOR_CHAN_18_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$23,FLOOR_CHAN_18_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_18_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$23,FLOOR_CHAN_18_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,FLOOR_CHAN_18_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$23,FLOOR_CHAN_18_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_18_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$24,FLOOR_CHAN_19_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,FLOOR_CHAN_19_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$24,FLOOR_CHAN_19_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_19_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$24,FLOOR_CHAN_19_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,FLOOR_CHAN_19_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$24,FLOOR_CHAN_19_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_19_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$25,FLOOR_CHAN_20_Z_LOC,0.000,0.0,0,Number,in,Part:  | Notes: ,,,FLOOR_CHAN_20_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$25,FLOOR_CHAN_20_ARRAY_OFFSET,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_20_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$25,FLOOR_CHAN_20_ARRAY_QTY,0.000,0.0,0,Number,ul,Part: ,,,FLOOR_CHAN_20_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$25,FLOOR_CHAN_20_ARRAY_SPACING,0.000,0.0,0,Number,in,Part: ,,,FLOOR_CHAN_20_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$28,ROOF_CHAN_1_Z_LOC,0.750,0.75,=FLOOR_CHAN_4_Z_LOC,Number,in,Part: 091-30102-461 | Notes: ,,,ROOF_CHAN_1_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$28,ROOF_CHAN_1_ARRAY_OFFSET,2.310,2.31,=FLOOR_CHAN_4_X_ARRAY_OFFSET,Number,in,Part: 091-30102-461,,,ROOF_CHAN_1_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$28,ROOF_CHAN_1_ARRAY_QTY,2.000,2.0,=FLOOR_CHAN_4_X_ARRAY_QTY,Number,ul,Part: 091-30102-461,,,ROOF_CHAN_1_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$28,ROOF_CHAN_1_ARRAY_SPACING,2.690,2.6900000000000004,=FLOOR_CHAN_4_X_ARRAY_SPACING,Number,in,Part: 091-30102-461,,,ROOF_CHAN_1_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$29,ROOF_CHAN_2_Z_LOC,0.750,0.75,=FLOOR_CHAN_5_Z_LOC,Number,in,Part: 091-30102-462 | Notes: ,,,ROOF_CHAN_2_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$29,ROOF_CHAN_2_ARRAY_OFFSET,175.000,175.0,=FLOOR_CHAN_5_X_ARRAY_OFFSET,Number,in,Part: 091-30102-462,,,ROOF_CHAN_2_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$29,ROOF_CHAN_2_ARRAY_QTY,2.000,2.0,=FLOOR_CHAN_5_X_ARRAY_QTY,Number,ul,Part: 091-30102-462,,,ROOF_CHAN_2_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$29,ROOF_CHAN_2_ARRAY_SPACING,1.690,1.6900000000000004,=FLOOR_CHAN_5_X_ARRAY_SPACING,Number,in,Part: 091-30102-462,,,ROOF_CHAN_2_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$30,ROOF_CHAN_3_Z_LOC,#REF!,-2146826265,"=IF('Excel Calcs'!#REF!=0,0,'Excel Calcs'!B9-('Excel Calcs'!H6/2))",Number,in,Part:  | Notes: ,,#REF!,ROOF_CHAN_3_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$30,ROOF_CHAN_3_ARRAY_OFFSET,#REF!,-2146826265,"=IF(ROOF_CHAN_3_Z_LOC=0,0,'Excel Calcs'!E45+'Excel Calcs'!B4+'Excel Calcs'!H12)",Number,in,Part: ,,#REF!,ROOF_CHAN_3_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$30,ROOF_CHAN_3_ARRAY_QTY,#REF!,-2146826265,"=IF(ROOF_CHAN_3_Z_LOC=0,0,IF(ROOF_CHAN_3_X_ARRAY_SPACING=0,1,'Excel Calcs'!H13))",Number,ul,Part: ,,#REF!,ROOF_CHAN_3_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$30,ROOF_CHAN_3_ARRAY_SPACING,#REF!,-2146826265,"=IF(ROOF_CHAN_3_Z_LOC=0,0,'Excel Calcs'!H14)",Number,in,Part: ,,#REF!,ROOF_CHAN_3_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$31,ROOF_CHAN_4_Z_LOC,0.000,0.0,"=IF('Excel Calcs'!B140=0,0,'Excel Calcs'!B9-('Excel Calcs'!H6/2))",Number,in,Part:  | Notes: ,,,ROOF_CHAN_4_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$31,ROOF_CHAN_4_ARRAY_OFFSET,0.000,0.0,"=IF(ROOF_CHAN_4_Z_LOC=0,0,'Excel Calcs'!B4+'Excel Calcs'!E45+'Excel Calcs'!H30)",Number,in,Part: ,,,ROOF_CHAN_4_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$31,ROOF_CHAN_4_ARRAY_QTY,0.000,0.0,"=IF(ROOF_CHAN_4_Z_LOC=0,0,IF(ROOF_CHAN_4_X_ARRAY_SPACING=0,1,'Excel Calcs'!H13))",Number,ul,Part: ,,,ROOF_CHAN_4_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$31,ROOF_CHAN_4_ARRAY_SPACING,0.000,0.0,"=IF(ROOF_CHAN_4_Z_LOC=0,0,'Excel Calcs'!H14)",Number,in,Part: ,,,ROOF_CHAN_4_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$32,ROOF_CHAN_5_Z_LOC,0.750,0.75,"=IF('Excel Calcs'!B141=0,0,'Excel Calcs'!B9-('Excel Calcs'!H6/2))",Number,in,Part:  | Notes: ,,,ROOF_CHAN_5_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$32,ROOF_CHAN_5_ARRAY_OFFSET,9.000,9.0,"=IF('Excel Calcs'!B141=0,0,'Excel Calcs'!B4+'Excel Calcs'!E45+'Excel Calcs'!H30)",Number,in,Part: ,,,ROOF_CHAN_5_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$32,ROOF_CHAN_5_ARRAY_QTY,16.000,16.0,"=IF('Excel Calcs'!B141=0,0,IF(ROOF_CHAN_5_X_ARRAY_SPACING=0,1,'Excel Calcs'!H31))",Number,ul,Part: ,,,ROOF_CHAN_5_X_ARRAY_QTY,No
Calc_10006_023.xls,Channel Loc,$F$32,ROOF_CHAN_5_ARRAY_SPACING,5.226,5.226314,"=IF('Excel Calcs'!B141=0,0,'Excel Calcs'!H32)",Number,in,Part: ,,,ROOF_CHAN_5_X_ARRAY_SPACING,No
Calc_10006_023.xls,Channel Loc,$C$33,ROOF_CHAN_6_Z_LOC,0.750,0.75,"=IF('Excel Calcs'!B142=0,0,'Excel Calcs'!B9-('Excel Calcs'!H6/2))",Number,in,Part:  | Notes: ,,,ROOF_CHAN_6_Z_LOC,No
Calc_10006_023.xls,Channel Loc,$D$33,ROOF_CHAN_6_ARRAY_OFFSET,92.000,92.0,"=IF('Excel Calcs'!B142=0,0,'Excel Calcs'!B4+'Excel Calcs'!E45+'Excel Calcs'!H42+'Excel Calcs'!H60)",Number,in,Part: ,,,ROOF_CHAN_6_X_ARRAY_OFFSET,No
Calc_10006_023.xls,Channel Loc,$E$33,ROOF_CHAN_6_ARRAY_QTY,16.000,16.0,"=IF('Excel Calcs'!B142=0,0,IF(ROOF_CHAN_6_X_ARRAY_SPACING=0,1,'Excel Calcs'!H68))",Number,ul,Part: ,,,ROOF_CHAN_6_X_ARRAY_QTY,No
